texts,created_at,location
"@anishnair87 @KiranKS @RaviGunaje From where you learn Islam? Namaz is no where mention in Quran, what a joke. 
https://t.co/LBf9xQceUa",2022-10-11,INDIA
Gm to my Muslim brothers,2022-10-11,🤲🏽
@djawizzy @KadunaResident No reality faces you..... You are driven by negative emotions. All your Muslim/Muslim tickets up north and all Christian tickets down south have not improved our states or reduced the stealing. Even the Catholic Obi as governor divided anambra into Catholic vs Anglican.,2022-10-11,"Benin-City, Nigeria"
"@icarus62 You watch too much news, they brainwash you, my advise is to ask an hijabi muslim woman if she is forced to wear it or is she wearing it with her own free will",2022-10-11,
"For Bp. Hinder, Pope’s Bahrain Visit Furthers Outreach to Muslim World 
When Pope Francis becomes the first Pontiff to visit the Muslim-majority Gulf nation of Bahrain next month, it will mark...
https://t.co/4Qod94XaXW
#MiddleEast #TheInterview #World 
#A... https://t.co/Nih4f5dLw4",2022-10-11,"São Paulo, Brazil"
"There is no doubt about this point. There is one dividing line, a pronounced dividing line, and that is the conflict between the world of Islam and the world of disbelief and arrogance. The rest of the dividing lines should become less important and not be considered... https://t.co/Z1W8xazXqR",2022-10-11,
@AITCSanghamitra @UNESCO @MamataOfficial @AITCofficial @derekobrienmp @madanmitraoff @ItsYourDev @aitcsudip @TrinankurWBTMCP @NilanjanDasAITC MAKE WEST BENGAL 🇧🇩BANGLADESHI BANGYAL (Hindu+Muslim) REFUGEES FREE LAND @pib_law @PIBHomeAffairs https://t.co/Yn6os0jnFj,2022-10-11,India
"@Sprinter99880 During the nineties, Serbs terrorized Albanians, Muslims and Croats, and they persistently ignore it and continue with their lies, just like Russia.",2022-10-11,SR Srbija
"@Abdulla_Alamadi So according to you and Hindu haters, economic boycott is painful but “sar tan se juda” is joyful . And believe me when I say , the first thing never happens because our temple buys flowers from Muslim vendors whereas the latter keeps happening at regular intervals .",2022-10-11,"Karnataka, India"
"@Beardymom @Cedille17 @boat_noise @lewyrich @Klaus_Arminius @sophielouisecc We live in England so are rightly concerned about the rape &amp; torture of British girls, primarily by Pakistani Muslim men! If we were somewhere else we’d be concerned about those girls being raped &amp; tortured by primarily Pakistani Muslim men. I hope that’s cleared it up for you!",2022-10-11,
@Filippo60 Now tell us about the genocide that Serbs committed on Bosnian Muslims. Biased much?,2022-10-11,CANADA  
"@BJP4UP @AmitShah @myogiadityanath @Bhupendraupbjp waqfboard act remove. #sc/st obc status remove to Christians, Muslims,bhudist.
#muslims are not minority must remove.
#free Hindus temples. #hindueducation board need. #police,#courts,#politics, #adminstration reform need. Each n every Hindu need this @RSSorg @VHPDigital",2022-10-11,"karnatak, India"
There is no other religion than Islam which which is Devine,2022-10-11,"London, UK"
"@RhonddaBryant ?
Seems similar to the reaction to the revelation that Starmer has been using racial profiling to target Muslim and black Labour members for expulsion.",2022-10-11,"Cardiff, Wales"
@BenOshior Can someone be a Muslim and a feminist?,2022-10-11,Nigeria
"@HabibKhanT Pashtuns should renounce Islam, the source of most of the ills plaguing Afghan society.",2022-10-11,India
"@ClashMi97183296 @QU33NofNorth @brockaletti @avigii_ @sanjanacurtis Or, maybe, jails are filled more with people from socio-economically impoverished/marginalised groups? As British-Muslims are? Only those with an agenda to push, motivated by hatred of entire religious communities, would view a complex phenomenon like crime through such a ‘lens’.",2022-10-11,"Winchester, England"
@itx_annii Hum Muslim han,2022-10-11,
@bismarkumbili @MikeSonko @OfficialGMFC @RailaOdinga Which God? Kikuyus pray facing my Kenya:The dwelling place of Ngai their God! The Luos pray facing lake Victoria:The dwelling place of Nyakalanga their God!The Muslims pray facing Mecca !The Christians pray with their eyes closed!…. Let the Freemasonry pray ……..,2022-10-11,
"@satviksoul @sophielouisecc Which other Muslims, which other national origins?",2022-10-11,South Africa
"@narendramodi @AmitShah waqfboard act remove. #sc/st obc status remove to Christians, Muslims,bhudist.
#muslims are not minority must remove.
#free Hindus temples. #hindueducation board need. #police,#courts,#politics, #adminstration reform need. Each n every Hindu need this @RSSorg @narendramodi",2022-10-11,"karnatak, India"
@jolenebuntinguk Muslim Faces,2022-10-11,"New Delhi, India "
@ShafaqMeena @saidkhansaid9 Yeah Americans were kil***g you thats alright if you are under the flag of islam thats not good ?,2022-10-11,
@ScottishLabour Except if you're a Muslim @UKLabour MP: https://t.co/J1rXPBQ0tq,2022-10-11,London UK
@theirviolet sorry? how is it obvious? i live in muslim country so for me not obv at all,2022-10-11,
"@ashoswai RSS has played a major role in rescue operations during the Orissa cyclone of 1971 &amp; the Andhra Pradesh cyclone of 1977 .
Sangh-affiliated Sewa Bharati has adopted 57 orphan children from Jammu and
Kashmir who are troubled by terrorism, of which 38 are Muslims &amp; 19 are Hindus.",2022-10-11,
"@OscarJ43943261 @Squeezy64 @SamanthaTaghoy Jimmy Savile was white, so this lot are fine with him.  Note how they only ever call out Muslim child abusers despite that being a minority of all offenders.",2022-10-11,"West Midlands, England"
"Key Senate chair urges US to freeze cooperation with Saudis https://t.co/bLqtbBrf3t via @Yahoo ALL oil-rich Muslim monarchs &amp; Putin r demigods with absolute power, perpetual tyrants imposing by force &amp; violence their will on their people thanks to their evil ideologies",2022-10-11,Texas
"Islam and Oliveira are the pinnacle of the lightweight division, both havent lost in years, both on a 11 fight winstreak in the most competitive division and a stylistically intriguing matchup. People should be praising Dana instead of saying nonsensical stuff like this 🤦🏿‍♂️🤦🏿‍♂️ https://t.co/u0Od2wOCd7",2022-10-11,
"@News18India waqfboard act remove. #sc/st obc status remove to Christians, Muslims,bhudist.
#muslims are not minority must remove.
#free Hindus temples. #hindueducation board need. #police,#courts,#politics, #adminstration reform need. Each n every Hindu need this @RSSorg @narendramodi",2022-10-11,"karnatak, India"
@MilanYosemite @drgaufmann @RusEmbAU In Switzerland also. There is people living here and have graves in Srebrenica. Switzerland gov site : they accept it 16.000 muslims from Bosnia in this period of war. Only Switzerland.,2022-10-11,Suisse
@MuhammadShojaee Islam is the best religion,2022-10-11,
@geng_kabaap @warispathan @asadowaisi @RubikaLiyaquat Right. Not all muslim want to fight. Like me and many others want to live in India with freedom and peace and we people celebrate each festivals like dipawali and others,2022-10-11,surat
It is how Pastor Paul Eneche will always tell mummy Becky to pray for the Muslim women whenever they come around for healing and deliverance service 😌😍,2022-10-11,"Federal Capital Territory, Nig"
@vipul2777 @sanket Did not see Sanket or his faltoo channel @ndtv talk of hate when Congress leader in Kerala killed a cow to show they love beef &amp; hurt sentiments of majority Hindus. Today they are outraging when someone asks Hindus to boycott muslim businesses. Shame on their double standards.,2022-10-11,
does anyone have a copy of the kiefer sutherland PSA from 2004 about arab and muslim stereotypes?,2022-10-11,
@China2ASEAN Fighting for your right to kill muslims too?,2022-10-11,"Kampala, Uganda"
@khansahib666 @adam_danial033 Are headcoverong compulsory in Christianity like hijab in Islam? Do any country jail people for refusing to dress like Christian nuns like iran do?,2022-10-11,
"@ZN56906514 @iam420and786 @SodabaH Muslim Clerics have always kept Congress under their thumb and have not allowed Congress to bring about the same kind of reforms in Muslim community for years.
That is why Muslim community in India is still largely uneducated compared to any other minority.",2022-10-11,
"@sardesairajdeep @_YogendraYadav Mulaayam used the appeasement strategy to earn Brownie points from the Muslims and win at the hustings. Can such wins qualify as fair wins, so to speak?",2022-10-11,
"Only Islam can unite us, ethnics will lead us to separation. 
#UnitedAfghanistan https://t.co/uONqN8Tu87",2022-10-11,Graveyard Of Empires
"@gauravsabnis No harm if indians settled abroad support india in all respects and fight divisive forces. Till now muslims, christians and secular hindus were working against india.",2022-10-11,
"The number of rapes against women in European and Western countries is very high. A woman is a commodity in western countries.
While in Iran, women are progressive, active, modest and chaste.
With the blessing of the religion of the Prophet of Islam.

#MahsaAmini
#ProphetMuhammad",2022-10-11,Islamic Republic of Iran ⁦🇮🇷
"@Hipsterrrific Absolutely, the whole country can not and is not evil. In fact, most of the criticism of Hindu RW is by Hindus themselves.
""Muslims have been shown their place"" is a narrative that BJP wants to propagate - by choice!",2022-10-11,
and they very well  know and so are really afraid that even if  5% Muslims join Is*is like pure Islamic  group than Islam will dominate the world.! so they spend all their time in  defaming Is*is!,2022-10-11,
@ASFleischman Hating Muslims?,2022-10-11,
"@China2ASEAN How ironic 
Funny thing is only western nations n ppl fall for this crap not the intended islamic world audience by this propaganda 
Yet the clown US/UK forcing muslims to fall for this BS",2022-10-11,
"@RubikaLiyaquat He’s talking about economic boycott of Muslims, you are one of the propagandists for this regime so probably your job for time being is safe but what about others? Do Muslims deserve all this? https://t.co/GeGsLtE4lp",2022-10-11,
"@China2ASEAN @GabeZZOZZ Both of you are pointing guns at muslims, while pointing fingers at each other. 🤷‍♂️",2022-10-11,
@marymodestus Now show what the Serbs did to Bosnian Muslims. Ffs.,2022-10-11,CANADA  
@Vokabre So... dude is proposing to deport all muslims with beards too?,2022-10-11,Israel
@jollyn89 why didnt you mentioned about full night masti with hubbys muslim friends and driver?,2022-10-11,
"@ShobhaBJP @narendramodi @AmitShah @JPNadda @BSYBJP @BJP4Karnataka @BSBommai @karkalasunil waqfboard act remove. #sc/st obc status remove to Christians, Muslims,bhudist.
#muslims are not minority must remove.
#free Hindus temples. #hindueducation board need. #police,#courts,#politics, #adminstration reform need. Each n every Hindu need this @RSSorg @himantabiswa",2022-10-11,"karnatak, India"
@MaterGarruli We converted from Islam so I can sympathize with them. It's really hard.,2022-10-11,'Murica
"BJP MLA Arvind Bellad wrote a letter to CM Basavaraj Bommai seeking a reduction in reservation for Muslims and Christians. In a letter dated September 4, 2022, he had asked the CM to 'rectify' the mistakes made by the previous Congress government.

https://t.co/N72uuKaCXr",2022-10-11,NOIDA
"Man married non-Muslims, received funds from PFI https://t.co/mqkHaxLqDl",2022-10-11,"Srinagar, Jammu & Kashmir"
"#GoodMorning to everyone who knows that allyship is 24/7, not a guise you adopt when its convenient. Be the ally you'd want for your kids if they were Black, brown, Jewish, Muslim, queer, trans, disabled or female. Be that person.",2022-10-11,"Philly, natch"
@ParasPublic_FC @AsYouNotWish Worst part is Muslim also comes in OBC quota🤦🏻,2022-10-11,
"@LadyJLondon @SamanthaTaghoy @VickiewWest Since the vast majority of child sex offenders are white, yet you only focus on the minority who are Muslim, I’m assuming you have no problem with child abuse as long as it’s by white folk?",2022-10-11,"West Midlands, England"
@TimesDemocracy Now godi media will not talk about this verdict if it was Muslim today there should be making headlines,2022-10-11,
"hello! i’d like to ask for a little favor to my bns twt moots/non-moots here 🥺 if you are a born again christian, inc, muslim, or any religion except catholic, &amp; born in 2012-1997, can you pls take time to answer this survey? thank you! 

https://t.co/s9TME7dMoJ",2022-10-11,
Indeed a great lose to the entire Muslims. May Almighty Allah grant you Janatul Firdaus and enlighten your grave. https://t.co/2g1A4YvnhG,2022-10-11,"Nairobi, Kenya"
@NinaByzantina Do you remember Serbia’s genocide of Bosnian Muslims in Srbenica?  No?  Amazing cherry picking. 🙄,2022-10-11,CANADA  
@timesofindia Why am I not seeing@non minority criminals getting away scot free while others get harassed and prosecuted? Is there a different law enforcement in india now? Muslims are not anti national. Normal laws must apply irrespective of religion.,2022-10-11,USA | India | UAE
"@vinod_bansal @Jodhpur_vhp waqfboard act remove. #sc/st obc status remove to Christians, Muslims,bhudist.
#muslims are not minority must remove.
#free Hindus temples. #hindueducation board need. #police,#courts,#politics, #adminstration reform need. Each n every Hindu need this @RSSorg @narendramodi",2022-10-11,"karnatak, India"
"#GodMorningTuesday 
According to hazrat mohammad ji A true Muslim is on who never give hurt to another, never do blood shed, never consume alcohol and never eat flesh of animals.
#LifeHistory_ProphetMuhammad https://t.co/pcVKeAN6Xz",2022-10-11,
Are Muslim people online bastards and sons of whores or something? Why is it so difficult for you to make friends with me? Why do you always have to stalk and harass me for no reason? Literally stalked and harassed me for 5-6 years just for asking if anyone would be friends.,2022-10-11,Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 UK 
"Why is Noor Institute one of the best places for learning about Islam, Quran and Arabic and for non-native arabic speakers?

Book your free trial now: https://t.co/3IOR2SUUSf

#islamicteachings #learnaboutislam #learnquran https://t.co/DGuq7JK190",2022-10-11,"Los Angeles, California, USA"
"@HusaynB_ @paulcliteur Arranged marriages current age.
Guess the practices of 620 of islam are very much Alive today, while the practices of the middle ages in the west are not...

What happened? https://t.co/ZusYjslPn0",2022-10-11,
"Hypocrisy of #Muslims:

A non-muslim post namaz or hijab video: 

They be like - Mashallah, may allah gives her/him hidayat to accept the truth.

When a muslim girl post celebrating other religious festivals:

They be like: Shirk, astagfirullah, hell is awaiting,etc etc. 
#Islam",2022-10-11,
.@nxstybutera uve been talking about islam for the past 2 hours and then liking a tweet saying you dont care about palestine??? Make it make sense https://t.co/bhO09LZxN0,2022-10-11,
"@PMOIndia waqfboard act remove. #sc/st obc status remove to Christians, Muslims,bhudist.
#muslims are not minority must remove.
#free Hindus temples. #hindueducation board need. #police,#courts,#politics, #adminstration reform need. Each n every Hindu need this @RSSorg @myogiadityanath",2022-10-11,"karnatak, India"
@Rasputi94096722 @DagnyTaggart963 That gonna be very difficult in saudi. Coz shia and sunni muslim do have their differences but both take Mecca and Madina as their holy place if America create any problem and sunni and shias see that both places being threatened the west gonna have problem with 1.6 bil muslim.,2022-10-11,Planet Earth
@AriFromKfarSaba How can an ex IDF Israeli Jew be appointed the “American mediator” Between the Jews &amp; Muslims? Could they find an impartial even handed person?,2022-10-11,
@SilvermanJacob It's only warmongering when it's not bombing Muslims considering she whole heartedly supported the war on terror,2022-10-11,
"@MPSAndyBrittain @MPSBromleyTown @MPSCroydon @CroydonCollege Hi, Could you please check this Hindutva hate mongerer abusing Christians, Muslims, Arabs, Bangladeshis. Seems he came to the UK only to disturb our peace and turn it into India.Never!
@mohammed_hijab @Moazzam_Begg @HindutvaWatchIn  @Majstar7
@5Pillarsuk @stophateuk @darshnasoni https://t.co/FcDXRNZ4eV",2022-10-11,
@Humanists_UK @commonwealthsec Every Muslim country for sure,2022-10-11,Cotswolds
@amansouraja It’s shame that Muslims ( drone ✈️ ) from Iran 🇮🇷 and Turkey 🇹🇷 with oil of Others are mixed with the jokers 🃏 war in the ( #russ_ukr ) war ……..,2022-10-11,
"True... But at the same time it's also true that Muslims in China are oppressed, tortured, killed and what not!! 
So just cause they've done so many atrocities, doesn't mean it justifies urs!! https://t.co/yWD7d0CT6g",2022-10-11,Yesterday to Tomorrow
"##GodMorningTuesday 
According to hazrat mohammad ji A true Muslim is on who never give hurt to another, never do blood shed, never consume alcohol and never eat flesh of animals.
#LifeHistory_ProphetMuhammad https://t.co/MtbdKpxAfR",2022-10-11,
"Mybamus Oversize Cora Stripe Tops Khaki M16329 R36S3 - Atasan Muslim - Blouse Ruffle 

 Rp52.000. 

 https://t.co/VJmDbAdGX8 https://t.co/vtqB0ydpXr",2022-10-11,
@Odoyle1201 @Capitalism4Me @beavis617 @TulsiGabbard And a Muslim I have never found one thing she said “anti Muslim” radical Islam is a giant issue nothing wrong saying that.,2022-10-11,
"@MohanCRaja 5/ At some stage, if India doesn’t want this triangle to exist with respect to Pakistan it will have to pick a side. On the other hand, I’m not sure it needs to. What Indian leaders do need to ensure is that Indian aspirations don’t become a single-minded anti-muslim or 6/",2022-10-11,
"Milad-un-Nabi, commemorating the birth anniversary of Prophet Muhammad, was celebrated across the country on October 9 and passed off peacefully except for a few states where young Muslims allegedly created inconvenience to the general public by chanting provocative slogans and p https://t.co/h8u07ufe1V",2022-10-11,"Hyderabad, India"
"Rajput fought valiantly ,and Shankaracharya defeated budhists by shastrarth revived Hinduism.Thank God ,all were not foolish to convert to budhism.All the coward budhists converted to islam.They r repeating history by jai bheem ,jai meem.",2022-10-11,
"@blackk__mamba @VarunKrRana You ppl find every where Hindu muslim, kindly come out of it as @VarunKrRana is saying that Mahua Moitra would have tweeted hundreds of times if the violence would be in some where else 😉 and also the culprits as per ur Hindu muslim angle are muslims",2022-10-11,
Example of perfect Muslims https://t.co/EX3GVbQuIu,2022-10-11,"Lambeth, London"
"@BJP4Karnataka @nalinkateel #waqfboard act remove. #sc/st obc status remove to Christians, Muslims,bhudist.
#muslims are not minority must remove.
#free Hindus temples. #hindueducation board need. #police,#courts,#politics, #adminstration reform need. Each n every Hindu need this @RSSorg @narendramodi",2022-10-11,"karnatak, India"
"On smth you know NOTHING about period, you believe everything you see on media and now its programmed in your mind that islam is some horrible religion where all women are forced to do stuff we dont want to, and that its a religion of hate and oppression but that couldn't-",2022-10-11,getting lobotomized 💋
"@ZN56906514 @iam420and786 @SodabaH I have no issues with secularism either. And I truly believe one can do whatever they want in their personal lives in terms of religion, sexuality and what not.
But Congress has so many examples where just to get/keep Muslim vote share, they intervened where they shouldn't have",2022-10-11,
@RavinderKapur2 @SupriyaShrinate No problem mim is there to save muslims and handover their lives to BJP.,2022-10-11,"Hyderabad, India"
@ZPMB_Financial Islam brother i agree ! I think we as a humanity should be above eating animal flesh by now,2022-10-11,Praising God inthe USA🇺🇸🇲🇦
"@hasek_dominik @NHL Should German players not be allowed to play because of what the Nazis did? How about no European players due to the slave trade? No Muslim players allowed because of 9/11, right? Oh and no players from Japan because of Pearl Harbor? 

See how silly you sound.",2022-10-11,
"Shaf Islam has been running the @chutneyivy restaurant in Leicester's Cultural Quarter for more than a decade. 

We caught up with Shaf to hear his reflections on his career and his contributions to Leicester's curry scene.

Take a look: https://t.co/gzPQVRNs4A",2022-10-11,Leicester
"#PHOTOS: Dr Mohammed bin Abdulkarim Al-Issa, the secretary-general of the Muslim World League meets Pakistan's Chairman Senate, Muhammad Sadiq Sanjrani, at the Parliament House on Tuesday.
-
https://t.co/eGzOWnX6jC https://t.co/nDLILrDhEL",2022-10-11,Pakistan
"@AsYouNotWish Don't be apologetic everytime, don't you think that conversion drama was politically motivated? Blaming uppercast, playing victim card not work everytime. Why law is punishing me for what my ancestors did with dalits? By this logic what you say about muslims and their ancestors?",2022-10-11,
@Pranay000012345 @RituRathaur Soon will be forced to convert to Islam.,2022-10-11,
"Muslims should aware that all intel organizations are the tools to mislead the masses from their real cause to RE-ESTABLISH a new world order, the #Khilafah which will rescue Muslim interests from East to West. #Time4Khilafah #Nussrah4Khilafah https://t.co/cry7qXcqb8",2022-10-11,Beneath the Sky Upon the Earth
@boat_noise @Aetius72 @Josh_D78 @Klaus_Arminius @sophielouisecc Per capita there is definitely a Muslim Pakistani problem two British names in the mix are unfortunately normal if they make up 89% population. Your point still proves that there  is a problem within a certain community.,2022-10-11,wales
Apparently Muslims banks give interest free mortgages 😂😂😂😂😂😂😂😂😂 what a dumbo 😂😂😂😂😂😂😂 https://t.co/GEZ4CzV8Kq,2022-10-11,"London, England"
@Jonehed @katrussen @AdamBro98698860 @Dominiquetaegon 100% if these men were majority white she wouldn’t have commented. Seeing as most of these men are Muslim and of Pakistani origin suddenly her white saviour mode is flicked on making excuses for them. She is the very reason these children get raped and the peados get away with it,2022-10-11,
"On the other hand, it can be observed that Muslim leadership generally talk about how Muslim interests are different from that of Hindus. 
I guess development and progress should be the only interests, irrespective of religion.",2022-10-11,"उत्तर प्रदेश, भारत"
"@IRSvibechecker @TabukiJones @AetiusRF The War on Terror was a war on the rapidly growing phenomenon of political Islam. 

20 years later, political Islam is dead or dying everywhere, but Afghanistan, where, for fewer casualties than going mountain climbing, the US murdered its adherents at will for 2 decades. Facts..",2022-10-11,
@RShivshankar Can this twisted sense of empowerment also apply to the public flogging of Muslims in Gujarat by Police?,2022-10-11,
@CyberSaad1 @JustinLawGuy All I really know about her is that she is Muslim and her politics are pretty far left.,2022-10-11,"Lutherville, MD"
"@sam123456noxx @disclosetv Attack on Saudi means attack on Muslims. 

Religious War incoming 💪😂",2022-10-11,India
@aliyazaidi Crazy! They want to attack simple hygiene to get at Muslims. Ridiculous!,2022-10-11,"London, England"
"@halalfrijole @yasmusing @halalmuslimgirl Right!!! ""Bints"" is such an ugly word like you seriously decided to take an anglicised word that british occupiers used derogatorily about Egyptian women and thought it was a wonderful word to use against muslim women you despise?",2022-10-11,
Muslim youth🔥 https://t.co/YINgAogXqa,2022-10-11,PADHAGATTAM
"For Bp. Hinder, Pope’s Bahrain Visit Furthers Outreach to Muslim World 
When Pope Francis becomes the first Pontiff to visit the Muslim-majority Gulf nation of Bahrain next month, it will mark...
https://t.co/hGKc7a9SVe
#MiddleEast #TheInterview #World 
#A... https://t.co/2AZQMaftvI",2022-10-11,"Toronto, canada"
"@Junior10Muzza @Jimbobjeffe @GunnerGunning @ThatsFootballTV One of many reason why Islam, like all religion is shit",2022-10-11,
"The united states is not, and never will be, at war with Islam
--Barak Obama",2022-10-11,Wisdoma
"@SocialistMMA Only thing true about her, is the willingness to murder Muslims for the highest bidder.",2022-10-11,"DFW, TX / USA "
"@SaketGokhale This fund is use for Hindu Terrorism fr well organized crime of gynocide n riots against minorities - Muslim, Christians n Sikhs..",2022-10-11,"Columbus, GA"
@SunnyDjas @Tokes29121154 @Sa1aahudeen @ReturnFisherman @sophielouisecc My prophet? Did anybody say I’m Muslim because I State facts you don’t like 🥱🥴. I think it’s you who lives in denial as the report shows. Must be a Christian/catholic thing,2022-10-11,SouthEastLondon15
"@NullifidianMom @JustnBullington 3. Of course there are about 2,400 religions which is another good reason to dump religion. 4. Of course this meme is targeted at Christianity.  Other religions are high on the threat matrix, Christianity is # 1 while Islam is # 2 against the freedom of the world &amp; West. 2/2",2022-10-11,"Houston, TX"
They're literally all muslims. You cannot make this up. These people are messed up. https://t.co/dHWaNB4TfS,2022-10-11,India
@Henri_F @sophielouisecc Actually I should have mentioned Muslims first and then Pakistanis. Let’s not shy away from calling the Muslims out,2022-10-11,
"if you are a muslim its either by chance or by choice because you are free to leave whenever .. so If you are a muslim and your not offering your prayers ? then what are you doing ? when are you going to start ? when are u going to be constant , consistent , what r u waiting for?",2022-10-11,
"In their relationships with those who prefer the friendship of blondes, Muslims believe that the primary of her consent is similar to legal girlfriends. If both aren't frequently visiting the same location, say, a cafe, to be testified or in dispersed locations to the eyes...",2022-10-11,Medinah and Qublah
@anaietaa clash between Islam and Christianity is not as strong as in the West (where many mistake the demand for freedom for a revolt against religion). Then there are other elements such as geographical and political proximity which determines our priorities: here in Italy many people,2022-10-11,
"@PalestineGirl85 Sister! Please open your eyes with a kind heart! Nazi minded people! They were greasing their bullet with pig fats when they knew Chechen Muslim soldiers were coming to fight them.... I have respect for Palestine but not Ukraine...
Слава России! 🇮🇳🇷🇺🇵🇸 https://t.co/O7z3nntnSk",2022-10-11,"Kiev, Russian Federation 🇷🇺"
"@navidbashir134 @metalhead910 @Tanvir_Ansari Then Condemn it passive Indian favorites , these r Hindus cults u will not see in Muslims world , btw these r not laws 🤷‍♂️",2022-10-11,
@Habeebaloh May God help our Muslim sister,2022-10-11,"Osun, Nigeria"
"@WeirdMedieval Muslims called it the ""Veil Well"" .",2022-10-11,
"@IndiaWilloughby Let’s face it India, divisional politics has to have someone to hate and blame. You’re in stellar company my dear, it was the Irish, POC, Muslims, gays, women, catholics, northerners, but one by one we overcome until eventually they can only turn on themselves",2022-10-11,
"@abbiemc @UImvb15 @leonidragozin FYI; USA's goals (public or otherwise) never included annexation of Iraq as a US state, banning of Islam, forced conversion to Protestantism, nor did Bush ever call the whole population of Iraq a gang of drug-using Nazis.",2022-10-11,Simtropolis
"Watching Islam tko Charles and telling Joe, McGregor i wanna piece of that… Does anyone think about this ever??
#UFC280
#ufc",2022-10-11,
"@StecKevin Izzy's the P4P #1 if Volk fills in and gets starched by Charles or mauled by Islam, so I'm all for it.",2022-10-11,The Park 🏞️
"https://t.co/HNPcF1DUH5  Contractors are shouting
she has to be drugged
SHE IS MUSLIM...found something in the stairway ( the muslims/indians are the ones using the stairs frequently)
My tweets reflect the 
CONSPIRACY0- SHOUT THEIR LIES ON REPORT AS THREATS",2022-10-11,TORONTO
@zafarbashir_ @javerias @rsrobin1 @NKMalazai @gurshamshir @himmatshergill That’s disgusting. Pakistan is such a dperaved country where young kids of any faith are not protected from thes peadophiles. Protecting the minority is every Muslims responsibility and allowing them to live in peace. Punish them severely,2022-10-11,
Shit like this is why I'm side eyeing all the muslims who live in secular countries and who encourage theocratic countries. Y'all wouldn't last a year in those countries,2022-10-11,My bored room
"@RonFilipkowski What about all the people who are not Christians? Judaism, Buddhism, Islam, Hinduism, Spiritualism, Sikhism, Atheism? In this country everyone has the right to freedom of religion not just the ones who believe in your God.",2022-10-11,Michigan USA
May Allah ﷻ make it easy for the women in Islam https://t.co/CQXw3yOCQe,2022-10-11,Florida
@BaranoffIsaac @YvesGWM There is only one Villa in the Jungle and it ain’t a Muslim country. Good luck with the guys who believe in the ancient warlord pedo who married a 12 year old 🤗,2022-10-11,
@howbeef @Sarahsux1 @ViewRaven @sarahja11207317 @Stevemartin3804 @Nigel_Farage @GBNEWS @SuellaBraverman Don't forget that many Albanians are muslims and therefore have many many offspring. The fact is that social welfare and free education just encourages them to breed like rabbits in the UK,2022-10-11,
"We r already doing  that...since 2014...
The silent majority.

U on d other hand..will never change, when it comes to appeasing...be it Gandhis or Muslims. https://t.co/X4qdx6EK9u",2022-10-11," Pune, India"
Do we just have to accept for the sake of inclusivity that in the Muslim community this is not a crime as long as the children are infidel. https://t.co/odbaYeZYc1,2022-10-11,Scotland
"Vallina Outfit - Livy Blouse Atasan Muslim Top Wanita Korean Style

 Rp33.000. 

 https://t.co/eqAwyDLBGY https://t.co/3WZxyFM5cV",2022-10-11,
@PontificatingS @Odoyle1201 @Capitalism4Me @beavis617 @TulsiGabbard Yes you’re right that was wildly inaccurate I did know she was Hindu idk why I sad Muslim,2022-10-11,
"Stop PMO
#memeindonesia #memedakwah #Islam #dakwah https://t.co/wcv5Oui2SS",2022-10-11,Indonesia
"@RGocan @GLautigar @slope2seaside @sophielouisecc What is your problem with me asking if they were Asian/Muslim ? I mean was I wrong ? Like I have said before, you really can’t blame them given they are brought up and brain washed by a religion that says it’s okay for adults to marry 14 year olds.",2022-10-11,"Newcastle Upon Tyne, England"
@Rukhy0 Her rights by Islam or her rights by the Western culture? That depends,2022-10-11,"Hangu, KPK, Pakistan"
@FaajirLibertas @HumanBrotherho1 Palestine and Muslims all over the world,2022-10-11,127.0.0.1
"@elizathaps He is racist... This should be tolerated...
Many people call Indian Muslim pakistani it offensive we also dislike that.",2022-10-11,Union of India
@TheUFCStats So islam winning? U can’t lose if ur coach is hasbullah,2022-10-11,المملكة العربية السعودية
"@elizathaps Hello uncle refugee @sabirali1905 , Do you the origin of Muslims ?

 It's gulf and you are a refugee. 🤡",2022-10-11,
No only islam and judaism . https://t.co/UydZZu4pj8,2022-10-11,Türkiye
"@khanumarfa “Islam is a close corporation&amp;the distinction that it makes between Muslims and non-Muslims is a very real, very positive&amp;very alienating distinction.

For a Musalman,loyalty to faith trumps his loyalty to the country’: BR Ambedkar on the question of Muslim allegiance to India",2022-10-11,Vande Mataram
Just posted a photo @ Bukit Kiara Muslim Cemetery https://t.co/3CTOvReFgF,2022-10-11,
"@GeorgeTakei Does the democrat party support muslims or not ? ... one day they can do no wrong the next they are executing gays, Christians and subjugating women .. and the democrat party support them .. or they don't support them ???... so confusing .. democrat party illogic",2022-10-11,
@MMAFighting @alexvolkanovski Someone get Islam some sunglasses and tell him to come backstage 👀,2022-10-11,"Maryland, USA"
"@akm1410 You ,especially by hating BJP and loving islam and communism.. despite knowing defeat is certain .
U won't love Islam or communism,if u live in either Pakistan or Iran or Russia .
Won't be surprised if bjp wins 370-400 seats in 2024 and more in 2029",2022-10-11,"New Delhi, India"
Leftists will ignore this entirely in favour of harassing some vicar somewhere for not wanting pride flags all over his church. https://t.co/3CTNSQ32Tf,2022-10-11,UK
"@dissociativeee Wait, can you please define the word ""Takfīrī"" in Shari'i aspect. Please!
I see this word making rounds on Twitter yet majority using it for slandering Muslims whilst not even knowing what it actually means!
Are you from that majority?",2022-10-11,"Sao Paulo, Brazil"
